"match_id","date","fighter","opponent","winner","weight_class"
4317,"2007-12-29","Lyoto Machida","Rameau Thierry Sokoudjou",1,"Light Heavyweight"
4318,"2007-12-29","Melvin Guillard","Rich Clementi",0,"Lightweight"
4319,"2007-12-29","James Irvin","Luiz Cane",1,"Light Heavyweight"
4320,"2007-12-29","Manvel Gamburyan","Nate Mohr",1,"Lightweight"
4321,"2007-12-29","Dean Lister","Jordan Radev",1,"Middleweight"
4322,"2007-12-29","Roan Carneiro","Tony DeSouza",1,"Welterweight"
4323,"2007-12-29","Doug Evans","Mark Bocek",0,"Lightweight"
4324,"2007-12-08","Clay Guida","Roger Huerta",0,"Lightweight"
4325,"2007-12-08","Mac Danzig","Tommy Speer",1,"Welterweight"
4326,"2007-12-08","Jared Rollins","Jon Koppenhaver",0,"Welterweight"
4327,"2007-12-08","Billy Miles","George Sotiropoulos",0,"Welterweight"
4328,"2007-12-08","Ben Saunders","Dan Barrera",1,"Welterweight"
4329,"2007-12-08","Richie Hightower","Troy Mandaloniz",0,"Welterweight"
4330,"2007-12-08","John Kolosci","Matt Arroyo",0,"Welterweight"
4331,"2007-12-08","Dorian Price","Roman Mitichyan",0,"Welterweight"
4332,"2007-12-08","Jonathan Goulet","Paul Georgieff",1,"Welterweight"
4333,"2007-11-17","Michael Bisping","Rashad Evans",0,"Light Heavyweight"
4334,"2007-11-17","Houston Alexander","Thiago Silva",0,"Light Heavyweight"
4335,"2007-11-17","Karo Parisyan","Ryo Chonan",1,"Welterweight"
4336,"2007-11-17","Ed Herman","Joe Doerksen",1,"Middleweight"
4337,"2007-11-17","Frankie Edgar","Spencer Fisher",1,"Lightweight"
4338,"2007-11-17","Chris Lytle","Thiago Alves",0,"Welterweight"
4339,"2007-11-17","Jason Reinhardt","Joe Lauzon",0,"Lightweight"
4340,"2007-11-17","Luke Caudillo","Marcus Aurelio",0,"Lightweight"
4341,"2007-11-17","Akihiro Gono","Tamdan McCrory",1,"Welterweight"
4342,"2007-10-20","Anderson Silva","Rich Franklin",1,"Middleweight"
4343,"2007-10-20","Brandon Vera","Tim Sylvia",0,"Heavyweight"
4344,"2007-10-20","Alvin Robinson","Jorge Gurgel",1,"Lightweight"
4345,"2007-10-20","Eric Schafer","Stephan Bonnar",0,"Light Heavyweight"
4346,"2007-10-20","Alan Belcher","Kalib Starnes",1,"Middleweight"
4347,"2007-10-20","Jason MacDonald","Yushin Okami",0,"Middleweight"
4348,"2007-10-20","Demian Maia","Ryan Jensen",1,"Middleweight"
4349,"2007-10-20","Forrest Petz","Joshua Burkman",0,"Welterweight"
4350,"2007-10-20","Jason Black","Matt Grice",0,"Lightweight"
4351,"2007-09-22","Chuck Liddell","Keith Jardine",0,"Light Heavyweight"
4352,"2007-09-22","Forrest Griffin","Mauricio Rua",1,"Light Heavyweight"
4353,"2007-09-22","Diego Sanchez","Jon Fitch",0,"Welterweight"
4354,"2007-09-22","Kazuhiro Nakamura","Lyoto Machida",0,"Light Heavyweight"
4355,"2007-09-22","Thiago Tavares","Tyson Griffin",0,"Lightweight"
4356,"2007-09-22","Anthony Johnson","Rich Clementi",0,"Welterweight"
4357,"2007-09-22","Diego Saraiva","Jeremy Stephens",0,"Lightweight"
4358,"2007-09-22","Christian Wellisch","Scott Junk",1,"Heavyweight"
4359,"2007-09-22","Matt Wiman","Michihiro Omigawa",1,"Lightweight"
4360,"2007-09-19","Din Thomas","Kenny Florian",0,"Lightweight"
4361,"2007-09-19","Chris Leben","Terry Martin",1,"Middleweight"
4362,"2007-09-19","Junior Assuncao","Nate Diaz",0,"Lightweight"
4363,"2007-09-19","Nate Quarry","Pete Sell",1,"Middleweight"
4364,"2007-09-19","Edilberto de Oliveira","Luke Cummo",0,"Welterweight"
4365,"2007-09-19","Cole Miller","Leonard Garcia",1,"Lightweight"
4366,"2007-09-19","Gray Maynard","Joe Veres",1,"Lightweight"
4367,"2007-09-19","Kuniyoshi Hironaka","Thiago Alves",0,"Welterweight"
4368,"2007-09-19","Dustin Hazelett","Jonathan Goulet",1,"Welterweight"
4369,"2007-09-08","Dan Henderson","Rampage Jackson",0,"Light Heavyweight"
4370,"2007-09-08","Matt Hamill","Michael Bisping",0,"Light Heavyweight"
4371,"2007-09-08","Cheick Kongo","Mirko Cro Cop",1,"Heavyweight"
4372,"2007-09-08","Marcus Davis","Paul Taylor",1,"Welterweight"
4373,"2007-09-08","Alessio Sakara","Houston Alexander",0,"Light Heavyweight"
4374,"2007-09-08","Gleison Tibau","Terry Etim",1,"Lightweight"
4375,"2007-09-08","Thiago Silva","Tomasz Drwal",1,"Light Heavyweight"
4376,"2007-09-08","Dennis Siver","Naoyuki Kotani",1,"Lightweight"
4377,"2007-09-08","Anthony Torres","Jess Liaudin",0,"Welterweight"
4378,"2007-08-25","Gabriel Gonzaga","Randy Couture",0,"Heavyweight"
4379,"2007-08-25","Georges St-Pierre","Josh Koscheck",1,"Welterweight"
4380,"2007-08-25","Alberto Crane","Roger Huerta",0,"Lightweight"
4381,"2007-08-25","Joe Stevenson","Kurt Pellegrino",1,"Lightweight"
4382,"2007-08-25","Kendall Grove","Patrick Cote",0,"Middleweight"
4383,"2007-08-25","David Heath","Renato Sobral",0,"Light Heavyweight"
4384,"2007-08-25","Antoni Hardonk","Frank Mir",0,"Heavyweight"
4385,"2007-08-25","Ryan Jensen","Thales Leites",0,"Middleweight"
4386,"2007-08-25","Clay Guida","Marcus Aurelio",1,"Lightweight"
4387,"2007-07-07","Alvin Robinson","Kenny Florian",0,"Lightweight"
4388,"2007-07-07","Anderson Silva","Nate Marquardt",1,"Middleweight"
4389,"2007-07-07","Rashad Evans","Tito Ortiz",0.5,"Light Heavyweight"
4390,"2007-07-07","Hermes Franca","Sean Sherk",0,"Lightweight"
4391,"2007-07-07","Heath Herring","Minotauro Nogueira",0,"Heavyweight"
4392,"2007-07-07","Mike Nickels","Stephan Bonnar",0,"Light Heavyweight"
4393,"2007-07-07","Diego Saraiva","Jorge Gurgel",0,"Lightweight"
4394,"2007-07-07","Chris Lytle","Jason Gilliam",1,"Welterweight"
4395,"2007-07-07","Frankie Edgar","Mark Bocek",1,"Lightweight"
4396,"2007-06-23","BJ Penn","Jens Pulver",1,"Lightweight"
4397,"2007-06-23","Manvel Gamburyan","Nate Diaz",0,"Lightweight"
4398,"2007-06-23","Floyd Sword","Thales Leites",0,"Middleweight"
4399,"2007-06-23","Doug Evans","Roger Huerta",0,"Lightweight"
4400,"2007-06-23","Brandon Melendez","Joe Lauzon",0,"Lightweight"
4401,"2007-06-23","Andy Wang","Cole Miller",0,"Lightweight"
4402,"2007-06-23","Gray Maynard","Rob Emerson",0.5,"Lightweight"
4403,"2007-06-23","Allen Berube","Leonard Garcia",0,"Lightweight"
4404,"2007-06-23","Brian Geraghty","Matt Wiman",0,"Lightweight"
4405,"2007-06-16","Rich Franklin","Yushin Okami",1,"Middleweight"
4406,"2007-06-16","Forrest Griffin","Hector Ramirez",1,"Light Heavyweight"
4407,"2007-06-16","Jason MacDonald","Rory Singer",1,"Middleweight"
4408,"2007-06-16","Clay Guida","Tyson Griffin",0,"Lightweight"
4409,"2007-06-16","Ed Herman","Scott Smith",1,"Middleweight"
4410,"2007-06-16","Jason Tan","Marcus Davis",0,"Welterweight"
4411,"2007-06-16","Colin Robinson","Eddie Sanchez",0,"Heavyweight"
4412,"2007-06-16","Dustin Hazelett","Stevie Lynch",1,"Welterweight"
4413,"2007-06-12","Sam Stout","Spencer Fisher",0,"Lightweight"
4414,"2007-06-12","Jon Fitch","Roan Carneiro",1,"Welterweight"
4415,"2007-06-12","Drew McFedries","Jordan Radev",1,"Middleweight"
4416,"2007-06-12","Jason Black","Thiago Tavares",0,"Lightweight"
4417,"2007-06-12","Forrest Petz","Luigi Fioravanti",1,"Welterweight"
4418,"2007-06-12","Pete Spratt","Tamdan McCrory",0,"Welterweight"
4419,"2007-06-12","Gleison Tibau","Jeff Cox",1,"Lightweight"
4420,"2007-06-12","Anthony Johnson","Chad Reiner",1,"Welterweight"
4421,"2007-06-12","Luke Caudillo","Nate Mohr",0,"Lightweight"
4422,"2007-05-26","Chuck Liddell","Rampage Jackson",0,"Light Heavyweight"
4423,"2007-05-26","Joshua Burkman","Karo Parisyan",0,"Welterweight"
4424,"2007-05-26","Ivan Salaverry","Terry Martin",0,"Middleweight"
4425,"2007-05-26","Houston Alexander","Keith Jardine",1,"Light Heavyweight"
4426,"2007-05-26","Chris Leben","Kalib Starnes",0,"Middleweight"
4427,"2007-05-26","James Irvin","Thiago Silva",0,"Light Heavyweight"
4428,"2007-05-26","Alan Belcher","Sean Salmon",1,"Light Heavyweight"
4429,"2007-05-26","Din Thomas","Jeremy Stephens",1,"Lightweight"
4430,"2007-05-26","Carmelo Marrero","Wilson Gouveia",0,"Light Heavyweight"
4431,"2007-04-21","Gabriel Gonzaga","Mirko Cro Cop",1,"Heavyweight"
4432,"2007-04-21","Andrei Arlovski","Fabricio Werdum",1,"Heavyweight"
4433,"2007-04-21","Elvis Sinosic","Michael Bisping",0,"Light Heavyweight"
4434,"2007-04-21","David Heath","Lyoto Machida",0,"Light Heavyweight"
4435,"2007-04-21","Assuerio Silva","Cheick Kongo",0,"Heavyweight"
4436,"2007-04-21","Matt Grice","Terry Etim",0,"Lightweight"
4437,"2007-04-21","David Lee","Junior Assuncao",0,"Lightweight"
4438,"2007-04-21","Alessio Sakara","Victor Valimaki",1,"Light Heavyweight"
4439,"2007-04-21","Dennis Siver","Jess Liaudin",0,"Welterweight"
4440,"2007-04-21","Edilberto de Oliveira","Paul Taylor",0,"Welterweight"
4441,"2007-04-07","Georges St-Pierre","Matt Serra",0,"Welterweight"
4442,"2007-04-07","Diego Sanchez","Josh Koscheck",0,"Welterweight"
4443,"2007-04-07","Leonard Garcia","Roger Huerta",0,"Lightweight"
4444,"2007-04-07","Mike Swick","Yushin Okami",0,"Middleweight"
4445,"2007-04-07","Alan Belcher","Kendall Grove",0,"Middleweight"
4446,"2007-04-07","Brad Imes","Heath Herring",0,"Heavyweight"
4447,"2007-04-07","Pete Sell","Thales Leites",0,"Middleweight"
4448,"2007-04-07","Marcus Davis","Pete Spratt",1,"Welterweight"
4449,"2007-04-07","Josh Haynes","Luke Cummo",0,"Welterweight"
4450,"2007-04-05","Joe Stevenson","Melvin Guillard",1,"Lightweight"
4451,"2007-04-05","Antoni Hardonk","Justin McCully",0,"Heavyweight"
4452,"2007-04-05","Dokonjonosuke Mishima","Kenny Florian",0,"Lightweight"
4453,"2007-04-05","Seth Petruzelli","Wilson Gouveia",0,"Light Heavyweight"
4454,"2007-04-05","Drew Fickett","Keita Nakamura",1,"Welterweight"
4455,"2007-04-05","Kurt Pellegrino","Nate Mohr",1,"Lightweight"
4456,"2007-04-05","Forrest Petz","Kuniyoshi Hironaka",0,"Welterweight"
4457,"2007-04-05","Rich Clementi","Roan Carneiro",0,"Welterweight"
4458,"2007-04-05","Naoyuki Kotani","Thiago Tavares",0,"Lightweight"
4459,"2007-03-03","Randy Couture","Tim Sylvia",1,"Heavyweight"
4460,"2007-03-03","Drew McFedries","Martin Kampmann",0,"Middleweight"
4461,"2007-03-03","Jason MacDonald","Rich Franklin",0,"Middleweight"
4462,"2007-03-03","Chris Lytle","Matt Hughes",0,"Welterweight"
4463,"2007-03-03","Jason Lambert","Renato Sobral",1,"Light Heavyweight"
4464,"2007-03-03","Matt Hamill","Rex Holman",1,"Light Heavyweight"
4465,"2007-03-03","Jon Fitch","Luigi Fioravanti",1,"Welterweight"
4466,"2007-03-03","Gleison Tibau","Jason Dent",1,"Lightweight"
4467,"2007-03-03","Jamie Varner","Jason Gilliam",1,"Lightweight"
4468,"2007-02-03","Anderson Silva","Travis Lutter",1,"Middleweight"
4469,"2007-02-03","Eddie Sanchez","Mirko Cro Cop",0,"Heavyweight"
4470,"2007-02-03","John Halverson","Roger Huerta",0,"Lightweight"
4471,"2007-02-03","Marvin Eastman","Rampage Jackson",0,"Light Heavyweight"
4472,"2007-02-03","Patrick Cote","Scott Smith",1,"Middleweight"
4473,"2007-02-03","Jorge Rivera","Terry Martin",0,"Middleweight"
4474,"2007-02-03","Frankie Edgar","Tyson Griffin",1,"Lightweight"
4475,"2007-02-03","Lyoto Machida","Sam Hoger",1,"Light Heavyweight"
4476,"2007-02-03","Diego Saraiva","Dustin Hazelett",0,"Lightweight"
4477,"2007-01-25","Rashad Evans","Sean Salmon",1,"Light Heavyweight"
4478,"2007-01-25","Heath Herring","Jake O'Brien",0,"Heavyweight"
4479,"2007-01-25","Hermes Franca","Spencer Fisher",1,"Lightweight"
4480,"2007-01-25","Dean Lister","Nate Marquardt",0,"Middleweight"
4481,"2007-01-25","Chad Reiner","Joshua Burkman",0,"Welterweight"
4482,"2007-01-25","Chris Price","Ed Herman",0,"Middleweight"
4483,"2007-01-25","Clay Guida","Din Thomas",0,"Lightweight"
4484,"2007-01-25","Rich Clementi","Ross Pointon",1,"Welterweight"
4485,"2006-12-30","Chuck Liddell","Tito Ortiz",1,"Light Heavyweight"
4486,"2006-12-30","Forrest Griffin","Keith Jardine",0,"Light Heavyweight"
4487,"2006-12-30","Chris Leben","Jason MacDonald",0,"Middleweight"
4488,"2006-12-30","Andrei Arlovski","Marcio Cruz",1,"Heavyweight"
4489,"2006-12-30","Eric Schafer","Michael Bisping",0,"Light Heavyweight"
4490,"2006-12-30","Thiago Alves","Tony DeSouza",1,"Welterweight"
4491,"2006-12-30","Carmelo Marrero","Gabriel Gonzaga",0,"Heavyweight"
4492,"2006-12-30","Rory Singer","Yushin Okami",0,"Middleweight"
4493,"2006-12-30","Anthony Perosh","Christian Wellisch",0,"Heavyweight"
4494,"2006-12-13","Diego Sanchez","Joe Riggs",1,"Welterweight"
4495,"2006-12-13","Jeff Joslin","Josh Koscheck",0,"Welterweight"
4496,"2006-12-13","Drew Fickett","Karo Parisyan",0,"Welterweight"
4497,"2006-12-13","Marcus Davis","Shonie Carter",1,"Welterweight"
4498,"2006-12-13","David Heath","Victor Valimaki",1,"Light Heavyweight"
4499,"2006-12-13","Alan Belcher","Jorge Santiago",1,"Middleweight"
4500,"2006-12-13","Dave Menne","Luigi Fioravanti",0,"Welterweight"
4501,"2006-12-13","Brock Larson","Keita Nakamura",1,"Welterweight"
4502,"2006-12-13","Logan Clark","Steve Byrnes",1,"Middleweight"
4503,"2006-11-18","Georges St-Pierre","Matt Hughes",1,"Welterweight"
4504,"2006-11-18","Jeff Monson","Tim Sylvia",0,"Heavyweight"
4505,"2006-11-18","Alessio Sakara","Drew McFedries",0,"Light Heavyweight"
4506,"2006-11-18","Brandon Vera","Frank Mir",1,"Heavyweight"
4507,"2006-11-18","Dokonjonosuke Mishima","Joe Stevenson",0,"Lightweight"
4508,"2006-11-18","Gleison Tibau","Nick Diaz",0,"Welterweight"
4509,"2006-11-18","Antoni Hardonk","Sherman Pendergarst",1,"Heavyweight"
4510,"2006-11-18","Hector Ramirez","James Irvin",0,"Light Heavyweight"
4511,"2006-11-18","Jake O'Brien","Josh Shockman",1,"Heavyweight"
4512,"2006-11-11","Chris Lytle","Matt Serra",0,"Welterweight"
4513,"2006-11-11","Patrick Cote","Travis Lutter",0,"Middleweight"
4514,"2006-11-11","Din Thomas","Rich Clementi",1,"Lightweight"
4515,"2006-11-11","Edwin DeWees","Jorge Rivera",0,"Middleweight"
4516,"2006-11-11","Jeremy Jackson","Pete Spratt",0,"Welterweight"
4517,"2006-11-11","Pete Sell","Scott Smith",0,"Middleweight"
4518,"2006-11-11","Charles McCarthy","Gideon Ray",1,"Middleweight"
4519,"2006-11-11","Martin Kampmann","Thales Leites",1,"Middleweight"
4520,"2006-10-14","Anderson Silva","Rich Franklin",1,"Middleweight"
4521,"2006-10-14","Kenny Florian","Sean Sherk",0,"Lightweight"
4522,"2006-10-14","Jon Fitch","Kuniyoshi Hironaka",1,"Welterweight"
4523,"2006-10-14","Carmelo Marrero","Cheick Kongo",1,"Heavyweight"
4524,"2006-10-14","Dan Lauzon","Spencer Fisher",0,"Lightweight"
4525,"2006-10-14","Kalib Starnes","Yushin Okami",0,"Middleweight"
4526,"2006-10-14","Clay Guida","Justin James",1,"Lightweight"
4527,"2006-10-14","Junior Assuncao","Kurt Pellegrino",0,"Lightweight"
4528,"2006-10-10","Ken Shamrock","Tito Ortiz",0,"Light Heavyweight"
4529,"2006-10-10","Chris Price","Kendall Grove",0,"Middleweight"
4530,"2006-10-10","Ed Herman","Jason MacDonald",0,"Middleweight"
4531,"2006-10-10","Matt Hamill","Seth Petruzelli",1,"Light Heavyweight"
4532,"2006-10-10","Crafton Wallace","Nate Marquardt",0,"Middleweight"
4533,"2006-10-10","Dustin Hazelett","Tony DeSouza",0,"Welterweight"
4534,"2006-10-10","Josh Haynes","Rory Singer",0,"Middleweight"
4535,"2006-10-10","John Alessio","Thiago Alves",0,"Welterweight"
4536,"2006-10-10","Forrest Petz","Marcus Davis",0,"Welterweight"
4537,"2006-09-23","BJ Penn","Matt Hughes",0,"Welterweight"
4538,"2006-09-23","David Loiseau","Mike Swick",0,"Middleweight"
4539,"2006-09-23","Gabe Ruediger","Melvin Guillard",0,"Lightweight"
4540,"2006-09-23","Jason Lambert","Rashad Evans",0,"Light Heavyweight"
4541,"2006-09-23","Jens Pulver","Joe Lauzon",0,"Lightweight"
4542,"2006-09-23","Jason Dent","Roger Huerta",0,"Lightweight"
4543,"2006-09-23","Eddie Sanchez","Mario Neto",1,"Heavyweight"
4544,"2006-09-23","Danny Abbadi","Jorge Gurgel",0,"Lightweight"
4545,"2006-09-23","David Lee","Tyson Griffin",0,"Lightweight"
4546,"2006-08-26","Chuck Liddell","Renato Sobral",1,"Light Heavyweight"
4547,"2006-08-26","Forrest Griffin","Stephan Bonnar",1,"Light Heavyweight"
4548,"2006-08-26","Josh Neer","Nick Diaz",0,"Welterweight"
4549,"2006-08-26","Cheick Kongo","Christian Wellisch",1,"Heavyweight"
4550,"2006-08-26","Hermes Franca","Jamie Varner",1,"Lightweight"
4551,"2006-08-26","Eric Schafer","Rob MacDonald",1,"Light Heavyweight"
4552,"2006-08-26","Wes Combs","Wilson Gouveia",0,"Light Heavyweight"
4553,"2006-08-26","Cory Walmsley","David Heath",0,"Light Heavyweight"
4554,"2006-08-26","Alan Belcher","Yushin Okami",0,"Middleweight"
4555,"2006-08-17","Diego Sanchez","Karo Parisyan",1,"Welterweight"
4556,"2006-08-17","Chris Leben","Jorge Santiago",1,"Middleweight"
4557,"2006-08-17","Dean Lister","Yuki Sasaki",1,"Middleweight"
4558,"2006-08-17","Jonathan Goulet","Josh Koscheck",0,"Welterweight"
4559,"2006-08-17","Crafton Wallace","Martin Kampmann",0,"Middleweight"
4560,"2006-08-17","Jason Von Flue","Joe Riggs",0,"Welterweight"
4561,"2006-08-17","Jake O'Brien","Kristof Midoux",1,"Heavyweight"
4562,"2006-08-17","Forrest Petz","Sammy Morgan",1,"Welterweight"
4563,"2006-08-17","Anthony Torres","Pat Healy",1,"Welterweight"
4564,"2006-07-08","Andrei Arlovski","Tim Sylvia",0,"Heavyweight"
4565,"2006-07-08","Josh Neer","Joshua Burkman",0,"Welterweight"
4566,"2006-07-08","Ken Shamrock","Tito Ortiz",0,"Light Heavyweight"
4567,"2006-07-08","Dan Christison","Frank Mir",0,"Heavyweight"
4568,"2006-07-08","Joe Stevenson","Yves Edwards",1,"Lightweight"
4569,"2006-07-08","Hermes Franca","Joe Jordan",1,"Catch Weight"
4570,"2006-07-08","Anthony Perosh","Jeff Monson",0,"Heavyweight"
4571,"2006-07-08","Cheick Kongo","Gilbert Aldana",1,"Heavyweight"
4572,"2006-07-08","Drew Fickett","Kurt Pellegrino",1,"Welterweight"
4573,"2006-06-28","Jonathan Goulet","Luke Cummo",1,"Welterweight"
4574,"2006-06-28","Anderson Silva","Chris Leben",1,"Middleweight"
4575,"2006-06-28","Rashad Evans","Stephan Bonnar",1,"Light Heavyweight"
4576,"2006-06-28","Jorge Gurgel","Mark Hominick",0,"Lightweight"
4577,"2006-06-28","Dave Menne","Josh Koscheck",0,"Welterweight"
4578,"2006-06-28","Branden Lee Hinkle","Jason Lambert",0,"Light Heavyweight"
4579,"2006-06-28","Jon Fitch","Thiago Alves",1,"Welterweight"
4580,"2006-06-28","Kristian Rothaermel","Rob MacDonald",0,"Light Heavyweight"
4581,"2006-06-28","Jorge Santiago","Justin Levens",1,"Middleweight"
4582,"2006-06-24","Kenny Florian","Sam Stout",1,"Lightweight"
4583,"2006-06-24","Josh Haynes","Michael Bisping",0,"Light Heavyweight"
4584,"2006-06-24","Ed Herman","Kendall Grove",0,"Middleweight"
4585,"2006-06-24","Keith Jardine","Wilson Gouveia",1,"Light Heavyweight"
4586,"2006-06-24","Rory Singer","Ross Pointon",1,"Middleweight"
4587,"2006-06-24","Danny Abbadi","Kalib Starnes",0,"Middleweight"
4588,"2006-06-24","Luigi Fioravanti","Solomon Hutcherson",1,"Middleweight"
4589,"2006-06-24","Jesse Forbes","Matt Hamill",0,"Light Heavyweight"
4590,"2006-06-24","Mike Nickels","Wes Combs",1,"Light Heavyweight"
4591,"2006-05-27","Matt Hughes","Royce Gracie",1,"Catch Weight"
4592,"2006-05-27","Alessio Sakara","Dean Lister",0,"Light Heavyweight"
4593,"2006-05-27","Diego Sanchez","John Alessio",1,"Welterweight"
4594,"2006-05-27","Assuerio Silva","Brandon Vera",0,"Heavyweight"
4595,"2006-05-27","Joe Riggs","Mike Swick",0,"Middleweight"
4596,"2006-05-27","Chael Sonnen","Jeremy Horn",0,"Middleweight"
4597,"2006-05-27","Matt Wiman","Spencer Fisher",0,"Lightweight"
4598,"2006-05-27","Fabiano Scherner","Gabriel Gonzaga",0,"Heavyweight"
4599,"2006-05-27","Melvin Guillard","Rick Davis",1,"Lightweight"
4600,"2006-04-15","Andrei Arlovski","Tim Sylvia",0,"Heavyweight"
4601,"2006-04-15","Nick Diaz","Sean Sherk",0,"Welterweight"
4602,"2006-04-15","Forrest Griffin","Tito Ortiz",0,"Light Heavyweight"
4603,"2006-04-15","Evan Tanner","Justin Levens",1,"Middleweight"
4604,"2006-04-15","Jeff Monson","Marcio Cruz",1,"Heavyweight"
4605,"2006-04-15","Karo Parisyan","Nick Thompson",1,"Welterweight"
4606,"2006-04-15","David Terrell","Scott Smith",1,"Middleweight"
4607,"2006-04-15","Jason Lambert","Terry Martin",1,"Light Heavyweight"
4608,"2006-04-15","Derrick Noble","Thiago Alves",0,"Welterweight"
4609,"2006-04-06","Keith Jardine","Stephan Bonnar",0,"Light Heavyweight"
4610,"2006-04-06","Rashad Evans","Sam Hoger",1,"Light Heavyweight"
4611,"2006-04-06","Joe Stevenson","Josh Neer",0,"Welterweight"
4612,"2006-04-06","Chris Leben","Luigi Fioravanti",1,"Middleweight"
4613,"2006-04-06","Jason Von Flue","Luke Cummo",0,"Welterweight"
4614,"2006-04-06","Jon Fitch","Joshua Burkman",1,"Welterweight"
4615,"2006-04-06","Brad Imes","Dan Christison",0,"Heavyweight"
4616,"2006-04-06","Ansar Chalangov","Josh Koscheck",0,"Welterweight"
4617,"2006-04-06","Chael Sonnen","Trevor Prangley",1,"Middleweight"
4618,"2006-03-04","David Loiseau","Rich Franklin",0,"Middleweight"
4619,"2006-03-04","Mike Swick","Steve Vigneault",1,"Middleweight"
4620,"2006-03-04","BJ Penn","Georges St-Pierre",0,"Welterweight"
4621,"2006-03-04","Joe Doerksen","Nate Marquardt",0,"Middleweight"
4622,"2006-03-04","Mark Hominick","Yves Edwards",1,"Lightweight"
4623,"2006-03-04","Sam Stout","Spencer Fisher",1,"Lightweight"
4624,"2006-03-04","Jason Lambert","Rob MacDonald",1,"Light Heavyweight"
4625,"2006-03-04","Icho Larenas","Tom Murphy",0,"Heavyweight"
4626,"2006-02-04","Chuck Liddell","Randy Couture",1,"Light Heavyweight"
4627,"2006-02-04","Brandon Vera","Justin Eilers",1,"Heavyweight"
4628,"2006-02-04","Frank Mir","Marcio Cruz",0,"Heavyweight"
4629,"2006-02-04","Mike van Arsdale","Renato Sobral",0,"Light Heavyweight"
4630,"2006-02-04","Joe Riggs","Nick Diaz",1,"Welterweight"
4631,"2006-02-04","Alessio Sakara","Elvis Sinosic",1,"Light Heavyweight"
4632,"2006-02-04","Gilbert Aldana","Paul Buentello",0,"Heavyweight"
4633,"2006-02-04","Branden Lee Hinkle","Jeff Monson",0,"Heavyweight"
4634,"2006-02-04","Keith Jardine","Mike Whitehead",1,"Light Heavyweight"
4635,"2006-01-16","Assuerio Silva","Tim Sylvia",0,"Heavyweight"
4636,"2006-01-16","James Irvin","Stephan Bonnar",0,"Light Heavyweight"
4637,"2006-01-16","Drew Fickett","Joshua Burkman",0,"Welterweight"
4638,"2006-01-16","Chris Leben","Jorge Rivera",1,"Middleweight"
4639,"2006-01-16","Josh Neer","Melvin Guillard",1,"Welterweight"
4640,"2006-01-16","Duane Ludwig","Jonathan Goulet",1,"Welterweight"
4641,"2006-01-16","Aaron Riley","Spencer Fisher",0,"Welterweight"
4642,"2006-01-16","Alex Karalexis","Jason Von Flue",0,"Welterweight"
4643,"2005-11-19","Nate Quarry","Rich Franklin",0,"Middleweight"
4644,"2005-11-19","Gabriel Gonzaga","Kevin Jordan",1,"Heavyweight"
4645,"2005-11-19","Joe Riggs","Matt Hughes",0,"Welterweight"
4646,"2005-11-19","Georges St-Pierre","Sean Sherk",1,"Welterweight"
4647,"2005-11-19","Jeremy Horn","Trevor Prangley",1,"Middleweight"
4648,"2005-11-19","Jeff Newton","Sam Hoger",0,"Light Heavyweight"
4649,"2005-11-19","Ansar Chalangov","Thiago Alves",0,"Welterweight"
4650,"2005-11-19","Keith Wisniewski","Nick Thompson",0,"Welterweight"
4651,"2005-11-05","Diego Sanchez","Nick Diaz",1,"Welterweight"
4652,"2005-11-05","Brad Imes","Rashad Evans",0,"Heavyweight"
4653,"2005-11-05","Joe Stevenson","Luke Cummo",1,"Welterweight"
4654,"2005-11-05","Kenny Florian","Kit Cope",1,"Welterweight"
4655,"2005-11-05","Joshua Burkman","Sammy Morgan",1,"Welterweight"
4656,"2005-11-05","Marcus Davis","Melvin Guillard",0,"Welterweight"
4657,"2005-11-05","Keith Jardine","Kerry Schall",1,"Heavyweight"
4658,"2005-10-07","Andrei Arlovski","Paul Buentello",1,"Heavyweight"
4659,"2005-10-07","Branden Lee Hinkle","Sean Gannon",1,"Heavyweight"
4660,"2005-10-07","Elvis Sinosic","Forrest Griffin",0,"Light Heavyweight"
4661,"2005-10-07","Chael Sonnen","Renato Sobral",0,"Light Heavyweight"
4662,"2005-10-07","Chris Lytle","Joe Riggs",0,"Welterweight"
4663,"2005-10-07","Dennis Hallman","Jorge Rivera",0,"Middleweight"
4664,"2005-10-07","Keigo Kunihara","Marcio Cruz",0,"Heavyweight"
4665,"2005-10-07","Alessio Sakara","Ron Faircloth",0.5,"Light Heavyweight"
4666,"2005-10-03","David Loiseau","Evan Tanner",1,"Middleweight"
4667,"2005-10-03","Chris Leben","Edwin DeWees",1,"Middleweight"
4668,"2005-10-03","Brandon Vera","Fabiano Scherner",1,"Heavyweight"
4669,"2005-10-03","Drew Fickett","Josh Koscheck",1,"Welterweight"
4670,"2005-10-03","Spencer Fisher","Thiago Alves",1,"Welterweight"
4671,"2005-10-03","Brock Larson","Jon Fitch",0,"Middleweight"
4672,"2005-10-03","Jay Hieron","Jonathan Goulet",0,"Welterweight"
4673,"2005-08-20","Chuck Liddell","Jeremy Horn",1,"Light Heavyweight"
4674,"2005-08-20","Tim Sylvia","Tra Telligman",1,"Heavyweight"
4675,"2005-08-20","Mike van Arsdale","Randy Couture",0,"Light Heavyweight"
4676,"2005-08-20","Brian Gassaway","Diego Sanchez",0,"Welterweight"
