book,house,character,text
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,"Wand at the ready, Ron."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,Riddikulus!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,"Yes! You see? Very good, very good!"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,"Marvelous! Absolutely, very,"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,very enjoyable! Parvati! Next!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,Show us what you see.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,Harry.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,Wherever did you get it?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,"Can l have a go, Harry?"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,"After you, of course."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,Let the man through.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,"I didn't mean to open it, Harry."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,It was badly wrapped.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,They made me do it.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,Did not.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,For me?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Neville,This came with it.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,"Keep calm, everyone. Break into fours."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,Back to your common room.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,You heard. Move!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,Mind where you're going! Slow down!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,You listen! l'm Head Boy!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,-Come back here!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,"Dear lady, who did this to you?"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,"Eyes like the devil, he's got,"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,and a soul as dark as his name.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,"It's him, headmaster."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,The one they all talk about.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,"He's here, somewhere in the castle!"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,Sirius Black!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,"Secure the castle, Mr. Filch."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,"The rest of you, to the Great Hall."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,and the Owlery. There's nothing there.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,"No sign of Black, nor anywhere else"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy,in the castle.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy," Let me through, please."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Percy, Be quiet. The headmaster's here.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Pettlgrew, James wouldn't have
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Pettlgrew, Turn me into a flobberworm.
Movie_Prisonor_Of_Azk,No Entry,Movie_Petunla, Nothing. He didn't work.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,I still think it was brilliant.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Come on. Everywhere else is full.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Who do you think that is?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,How is it she knows everything?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"-lt's on his suitcase, Ronald."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,I gotta tell you something.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Let me get this straight.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Sirius Black escaped from Azkaban...
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,-...to come after you?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"But they'll catch Black, won't they?"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"-l mean, everyone's looking for him."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Except no one's ever broken out
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,of Azkaban before...
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"-...and he's a murderous, raving lunatic."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Green. That's a monkey.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Do not give him one again.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"Hey, Neville, try an elephant."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Look at him. His face.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"What's up, Malfoy? Lost your skis?"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Sure. Along with his lnvisibility Cloak.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Look who it is. Madam Rosmerta.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,It's the Grim!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,-Ah! Harry!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"-Ron! Ron, wait!"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,-Ron!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,-Harry!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,-Help!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Ah!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Nice doggy. Nice doggy!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"There you are, Potter!"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Sirius!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"He's my rat, sir."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,He's not really a rat. He was a rat.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,He was my brother Percy's rat.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,-But then they gave him an owl--
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,But the word of three 1 3-year-old
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,wizards will convince few others.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"A child's voice,"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,however honest and true...
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,...is meaningless to those
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,who have forgotten how to listen.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"Mysterious thing, time."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Powerful...
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"...and when meddled with,"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,dangerous.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Sirius Black is in the topmost cell
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,of the Dark Tower.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"You know the laws, Miss Granger."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,You must not be seen.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"And you would do well, l feel,"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,to return before this last chime.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"If not, the consequences"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,are too ghastly to discuss.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,If you succeed tonight...
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,...more than one innocent life
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,may be spared.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"Three turns should do it, I think."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"Oh, and by the way."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"When in doubt, l find retracing"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,my steps to be a wise place to begin.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Good luck.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,What the bloody hell
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,was that all about?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"Sorry, Ron, but seeing"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,as you can't walk....
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,What just happened?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,-Where's Ron?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,I don't know. Going to Hagrid's?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Come on. And we can't be seen.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"Hermione, no! He's not worth it."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,This is not normal.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"This is a Time-Turner, Harry."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,McGonagall gave it to me first term.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,This is how l've been getting
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,to my lessons all year.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,-You mean we've gone back in time?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Dumbledore obviously wanted us
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,to return to this moment.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"Clearly, something happened"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,he wants us to change.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Good punch.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Thanks.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Malfoy's coming.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,I'm gonna get that jumped-up
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,mudblood! Mark my words.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"Scabbers, you're alive!"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,-That's Pettigrew.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"-Harry, you can't."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,-You don't expect me to sit here.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"-Yes, and you must!"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"Harry, you're in Hagrid's hut now."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"If you go bursting in,"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,you'll think you've gone mad.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Awful things happen to wizards
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,who meddle with time.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,We can't be seen.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Fudge is coming.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,And we aren't leaving?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Why aren't we leaving?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Are you mad?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Ow!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Ow. That hurt.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,Sorry.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron,"you see there-- Ah, Hagrid."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, Brilliant.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, Do you know everything?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, What is that?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, l will.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, You don't think that Grim thing's
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, You're supposed to stroke it.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, Who?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron," Honeyduke's Sweetshop is brilliant,"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, Probably Neville forgot
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron," Oh, you're there."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, Serves her right.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron," He looks a bit peaky, doesn't he?"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron," Well, you fell off your broom."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, Twice.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, That's not true!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, Merry Christmas.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, Your cat killed him!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, Did.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, They're not sacking you!
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron," Scabbers, come back."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron," Scabbers, you bit me!"
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, So what?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, A bit? A bit?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, You better go.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, lt's too late. lt's ruined.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron," Not good, brilliant."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron, Let's go.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Ron," Stand back, I said! Or l'll take it"
Movie_Prisonor_Of_Azk,No Entry,Movie_Rosmerta, Sirius Black in Hogsmeade!
Movie_Prisonor_Of_Azk,No Entry,Movie_Rosmerta, Nobody will come to a pub
Movie_Prisonor_Of_Azk,No Entry,Movie_Rosmerta, Peter Pettigrew?
Movie_Prisonor_Of_Azk,No Entry,Movie_Rosmerta, l remember.
Movie_Prisonor_Of_Azk,No Entry,Movie_Rosmerta, l don't believe it.
Movie_Prisonor_Of_Azk,No Entry,Movie_Rosmerta, What could be worse?
Movie_Prisonor_Of_Azk,No Entry,Movie_Rosmerta, Peter Pettigrew?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,Fortuna Major.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,She just won't let me in.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,Watch this.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,#NAME?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,Still doing that after three years.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,-She can't even sing.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,I think we have a winner.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,"-Oh, don't try one of them."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus,The Grin? What's the Grin?
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus," Here, listen."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus, Exactly.
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus," Hey, man."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus," Ron, catch."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus," Oh, no."
Movie_Prisonor_Of_Azk,Gryffindor,Movie_Seamus, He's been sighted!
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"If you jab them with a fork, they feel."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"Ernie, little old lady at 12 o'clock!"
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"Ten, nine, eight..."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"...seven, six, five..."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"...four, three, three and a half..."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"...two, one and three quarters."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,Yes!
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,Who is that? That man.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,Who is that?
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,Who is--?
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"That is Sirius Black, that is."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,Don't tell me you've never
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,been hearing of Sirius Black.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,He's a murderer.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,Got himself locked up
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,in Azkaban for it.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"-Well, that's the question, isn't it?"
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,He's the first one that done it.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,He was a big supporter of...
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,...You-Know-Who.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,I reckon you've heard of him.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,Yeah.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,Him I've heard of.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"Ernie, two double-deckers"
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,at 12 o'clock.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"They're getting closer, Ernie."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"Ernie, they're right on top of us!"
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,Mind your head.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"Hey, guys? Guys?"
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,Why the long faces?
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"Yeah, yeah. Nearly there. Nearly there."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,The Leaky Cauldron.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"Next stop, Knockturn Alley."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head,"Ah. Mr. Potter, at last."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head, Take it away!
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head 1 , Thick?!
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head 1 , Whippersnappers!
Movie_Prisonor_Of_Azk,No Entry,Movie_Shrunken Head 2, How dare they!
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,"Come on. Move on, move on."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,It's going to be a bumpy ride.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,-l didn't.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,-The Leaky Cauldron. That's in London.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,"You hear that? ""The Leaky Cauldron."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,"That's in London."""
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,The Leaky Cauldron.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,If you have pea soup...
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,...make sure you eat it
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,before it eats you.
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike,"They don't see nothing, do they?"
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike," Take her away, Ern."
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike, Muggles?
Movie_Prisonor_Of_Azk,No Entry,Movie_Shunpike," Take it away, Ern."
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,"Yes, we are."
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,Mischief managed. Nox.
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,Potter.
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,What are you doing
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,wandering the corridors at night?
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,I was sleepwalking.
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,How extraordinarily like your father
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,"you are, Potter."
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,"He, too, was exceedingly arrogant,"
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,strutting about the castle.
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,My dad didn't strut. And nor do I.
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,"If you don't mind, I would appreciate it"
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,if you could lower your wand.
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,Turn out your pockets.
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,Turn out your pockets!
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,What's this?
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,Reveal your secrets.
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,Read it.
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,Go on.
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,"And request he keep his large nose
out of other people's business."
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,-You insolent little--
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,-Professor!
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,"Well, well. Lupin."
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,Out for a little walk
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,"in the moonlight, are we?"
Movie_Prisonor_Of_Azk,No Entry,Movie_Sleeplng Portralt,"Harry, are you all right?"
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,"Remarkable feat, don't you think?"
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,To enter Hogwarts Castle
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,on one's own...
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,-...completely undetected?
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,Any theories on how he managed it?
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,You may recall...
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,...prior to the start of term
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,I expressed concerns...
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,...about your appointment
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,of Professor--
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,Not a single professor inside this castle
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,would help Sirius Black enter it.
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,I'm quite convinced
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,the castle is safe...
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,...and l'm more than willing to send
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,the students to their houses.
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,Should he be warned?
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,That remains to be seen.
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,I have now just confiscated
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,a rather curious artifact.
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,"Take a look, Lupin."
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,Supposed to be your area of expertise.
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,"-Clearly, it's full of dark magic."
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,#NAME?
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,It looks as though it's a parchment
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,designed to insult anyone...
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,...who tries to read it.
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,I suspect it's a Zonko product.
