Movie,Character,House,Dialogue
Prisonor_of_azk,Movie_Rosmerta,No Entry, What could be worse?
Prisonor_of_azk,Movie_Rosmerta,No Entry, Peter Pettigrew?
Prisonor_of_azk,Movie_Seamus,Gryffindor,Fortuna Major.
Prisonor_of_azk,Movie_Seamus,Gryffindor,She just won't let me in.
Prisonor_of_azk,Movie_Seamus,Gryffindor,#NAME?
Prisonor_of_azk,Movie_Seamus,Gryffindor,#NAME?
Prisonor_of_azk,Movie_Seamus,Gryffindor,Watch this.
Prisonor_of_azk,Movie_Seamus,Gryffindor,#NAME?
Prisonor_of_azk,Movie_Seamus,Gryffindor,#NAME?
Prisonor_of_azk,Movie_Seamus,Gryffindor,#NAME?
Prisonor_of_azk,Movie_Seamus,Gryffindor,#NAME?
Prisonor_of_azk,Movie_Seamus,Gryffindor,Still doing that after three years.
Prisonor_of_azk,Movie_Seamus,Gryffindor,-She can't even sing.
Prisonor_of_azk,Movie_Seamus,Gryffindor,I think we have a winner.
Prisonor_of_azk,Movie_Seamus,Gryffindor,"-Oh, don't try one of them."
Prisonor_of_azk,Movie_Seamus,Gryffindor,The Grin? What's the Grin?
Prisonor_of_azk,Movie_Seamus,Gryffindor," Here, listen."
Prisonor_of_azk,Movie_Seamus,Gryffindor, Exactly.
Prisonor_of_azk,Movie_Seamus,Gryffindor," Hey, man."
Prisonor_of_azk,Movie_Seamus,Gryffindor," Ron, catch."
Prisonor_of_azk,Movie_Seamus,Gryffindor," Oh, no."
Prisonor_of_azk,Movie_Seamus,Gryffindor, He's been sighted!
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"If you jab them with a fork, they feel."
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"Ernie, little old lady at 12 o'clock!"
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"Ten, nine, eight..."
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"...seven, six, five..."
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"...four, three, three and a half..."
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"...two, one and three quarters."
Prisonor_of_azk,Movie_Shrunken Head,No Entry,Yes!
Prisonor_of_azk,Movie_Shrunken Head,No Entry,Who is that? That man.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,Who is that?
Prisonor_of_azk,Movie_Shrunken Head,No Entry,Who is--?
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"That is Sirius Black, that is."
Prisonor_of_azk,Movie_Shrunken Head,No Entry,Don't tell me you've never
Prisonor_of_azk,Movie_Shrunken Head,No Entry,been hearing of Sirius Black.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,He's a murderer.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,Got himself locked up
Prisonor_of_azk,Movie_Shrunken Head,No Entry,in Azkaban for it.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,#NAME?
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"-Well, that's the question, isn't it?"
Prisonor_of_azk,Movie_Shrunken Head,No Entry,He's the first one that done it.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,He was a big supporter of...
Prisonor_of_azk,Movie_Shrunken Head,No Entry,...You-Know-Who.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,I reckon you've heard of him.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,Yeah.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,Him I've heard of.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"Ernie, two double-deckers"
Prisonor_of_azk,Movie_Shrunken Head,No Entry,at 12 o'clock.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"They're getting closer, Ernie."
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"Ernie, they're right on top of us!"
Prisonor_of_azk,Movie_Shrunken Head,No Entry,Mind your head.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"Hey, guys? Guys?"
Prisonor_of_azk,Movie_Shrunken Head,No Entry,Why the long faces?
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"Yeah, yeah. Nearly there. Nearly there."
Prisonor_of_azk,Movie_Shrunken Head,No Entry,The Leaky Cauldron.
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"Next stop, Knockturn Alley."
Prisonor_of_azk,Movie_Shrunken Head,No Entry,"Ah. Mr. Potter, at last."
Prisonor_of_azk,Movie_Shrunken Head,No Entry, Take it away!
Prisonor_of_azk,Movie_Shrunken Head 1 ,No Entry, Thick?!
Prisonor_of_azk,Movie_Shrunken Head 1 ,No Entry, Whippersnappers!
Prisonor_of_azk,Movie_Shrunken Head 2,No Entry, How dare they!
Prisonor_of_azk,Movie_Shunpike,No Entry,"Come on. Move on, move on."
Prisonor_of_azk,Movie_Shunpike,No Entry,#NAME?
Prisonor_of_azk,Movie_Shunpike,No Entry,It's going to be a bumpy ride.
Prisonor_of_azk,Movie_Shunpike,No Entry,#NAME?
Prisonor_of_azk,Movie_Shunpike,No Entry,-l didn't.
Prisonor_of_azk,Movie_Shunpike,No Entry,#NAME?
Prisonor_of_azk,Movie_Shunpike,No Entry,-The Leaky Cauldron. That's in London.
Prisonor_of_azk,Movie_Shunpike,No Entry,"You hear that? ""The Leaky Cauldron."
Prisonor_of_azk,Movie_Shunpike,No Entry,"That's in London."""
Prisonor_of_azk,Movie_Shunpike,No Entry,The Leaky Cauldron.
Prisonor_of_azk,Movie_Shunpike,No Entry,If you have pea soup...
Prisonor_of_azk,Movie_Shunpike,No Entry,...make sure you eat it
Prisonor_of_azk,Movie_Shunpike,No Entry,before it eats you.
Prisonor_of_azk,Movie_Shunpike,No Entry,"They don't see nothing, do they?"
Prisonor_of_azk,Movie_Shunpike,No Entry," Take her away, Ern."
Prisonor_of_azk,Movie_Shunpike,No Entry, Muggles?
Prisonor_of_azk,Movie_Shunpike,No Entry," Take it away, Ern."
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,"Yes, we are."
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,Mischief managed. Nox.
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,Potter.
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,What are you doing
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,wandering the corridors at night?
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,I was sleepwalking.
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,How extraordinarily like your father
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,"you are, Potter."
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,"He, too, was exceedingly arrogant,"
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,strutting about the castle.
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,My dad didn't strut. And nor do I.
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,"If you don't mind, I would appreciate it"
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,if you could lower your wand.
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,Turn out your pockets.
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,Turn out your pockets!
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,What's this?
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,#NAME?
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,#NAME?
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,Reveal your secrets.
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,Read it.
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,Go on.
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,"And request he keep his large nose
out of other people's business."
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,-You insolent little--
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,-Professor!
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,"Well, well. Lupin."
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,Out for a little walk
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,"in the moonlight, are we?"
Prisonor_of_azk,Movie_Sleeplng Portralt,No Entry,"Harry, are you all right?"
Prisonor_of_azk,Movie_Snape,Slytherin,"Remarkable feat, don't you think?"
Prisonor_of_azk,Movie_Snape,Slytherin,To enter Hogwarts Castle
Prisonor_of_azk,Movie_Snape,Slytherin,on one's own...
Prisonor_of_azk,Movie_Snape,Slytherin,-...completely undetected?
Prisonor_of_azk,Movie_Snape,Slytherin,Any theories on how he managed it?
Prisonor_of_azk,Movie_Snape,Slytherin,You may recall...
Prisonor_of_azk,Movie_Snape,Slytherin,...prior to the start of term
Prisonor_of_azk,Movie_Snape,Slytherin,I expressed concerns...
Prisonor_of_azk,Movie_Snape,Slytherin,...about your appointment
Prisonor_of_azk,Movie_Snape,Slytherin,of Professor--
Prisonor_of_azk,Movie_Snape,Slytherin,Not a single professor inside this castle
Prisonor_of_azk,Movie_Snape,Slytherin,would help Sirius Black enter it.
Prisonor_of_azk,Movie_Snape,Slytherin,I'm quite convinced
Prisonor_of_azk,Movie_Snape,Slytherin,the castle is safe...
Prisonor_of_azk,Movie_Snape,Slytherin,...and l'm more than willing to send
Prisonor_of_azk,Movie_Snape,Slytherin,the students to their houses.
Prisonor_of_azk,Movie_Snape,Slytherin,Should he be warned?
Prisonor_of_azk,Movie_Snape,Slytherin,That remains to be seen.
Prisonor_of_azk,Movie_Snape,Slytherin,I have now just confiscated
Prisonor_of_azk,Movie_Snape,Slytherin,a rather curious artifact.
Prisonor_of_azk,Movie_Snape,Slytherin,"Take a look, Lupin."
Prisonor_of_azk,Movie_Snape,Slytherin,Supposed to be your area of expertise.
Prisonor_of_azk,Movie_Snape,Slytherin,"-Clearly, it's full of dark magic."
Prisonor_of_azk,Movie_Snape,Slytherin,#NAME?
Prisonor_of_azk,Movie_Snape,Slytherin,It looks as though it's a parchment
Prisonor_of_azk,Movie_Snape,Slytherin,designed to insult anyone...
Prisonor_of_azk,Movie_Snape,Slytherin,...who tries to read it.
Prisonor_of_azk,Movie_Snape,Slytherin,I suspect it's a Zonko product.
Prisonor_of_azk,Movie_Snape,Slytherin,"Nevertheless, I shall investigate"
Prisonor_of_azk,Movie_Snape,Slytherin,any hidden qualities it may possess.
Prisonor_of_azk,Movie_Snape,Slytherin,"It is, after all, as you say,"
Prisonor_of_azk,Movie_Snape,Slytherin,my area of expertise.
Prisonor_of_azk,Movie_Snape,Slytherin,"Harry, would you come with me,"
Prisonor_of_azk,Movie_Snape,Slytherin,"please? Professor, good night."
Prisonor_of_azk,Movie_Snape,Slytherin,Are you deaf? Put that light out!
Prisonor_of_azk,Movie_Snape,Slytherin,"Come back here, Potter!"
Prisonor_of_azk,Movie_Snape,Slytherin,Sirius!
Prisonor_of_azk,Movie_Snape,Slytherin,No. Sirius!
Prisonor_of_azk,Movie_Snape,Slytherin,Expecto Patronum!
Prisonor_of_azk,Movie_Snape,Slytherin, I've done the dungeons.
Prisonor_of_azk,Movie_Snape,Slytherin, What about Potter?
Prisonor_of_azk,Movie_Snape,Slytherin," Now, which one of you"
Prisonor_of_azk,Movie_Student 1 ,No Entry, Go!
Prisonor_of_azk,Movie_Student 2,No Entry, Let's see.
Prisonor_of_azk,Movie_Students,No Entry, Riddikulus!
Prisonor_of_azk,Movie_Tom,No Entry,Room 1 1 .
Prisonor_of_azk,Movie_Tom,No Entry,Hedwig.
Prisonor_of_azk,Movie_Tom,No Entry,Right smart bird
Prisonor_of_azk,Movie_Tom,No Entry,"you got there, Mr. Potter."
Prisonor_of_azk,Movie_Tom,No Entry,He arrived here just
Prisonor_of_azk,Movie_Tom,No Entry,five minutes before yourself.
Prisonor_of_azk,Movie_Tom,No Entry,"it is my duty to inform you, Mr. Potter..."
Prisonor_of_azk,Movie_Tom,No Entry,...earlier this evening
Prisonor_of_azk,Movie_Tom,No Entry,your uncle's sister was located...
Prisonor_of_azk,Movie_Tom,No Entry,"...a little south of Sheffield,"
Prisonor_of_azk,Movie_Tom,No Entry,circling a chimney stack.
Prisonor_of_azk,Movie_Tom,No Entry,The Accidental Magic Reversal
Prisonor_of_azk,Movie_Tom,No Entry,Department was dispatched immediately.
Prisonor_of_azk,Movie_Tom,No Entry,She has been properly punctured
Prisonor_of_azk,Movie_Tom,No Entry,and her memory modified.
Prisonor_of_azk,Movie_Tom,No Entry,She will have no recollection
Prisonor_of_azk,Movie_Tom,No Entry,of the incident whatsoever.
Prisonor_of_azk,Movie_Tom,No Entry,So that's that...
Prisonor_of_azk,Movie_Tom,No Entry,...and no harm done.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"Oh, my dear boy."
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,My dear...
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,...you have the Grim.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Only then can you see. Try again.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"Now, what do we have here?"
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"The Grim, possibly."
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"My dear, from the first moment"
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,you stepped foot in my class...
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,...l sensed that you did not possess
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,the proper spirit...
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,...for the noble art of Divination.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"No, you see, there."
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"You may be young in years,"
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,but your heart is as shriveled...
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"...as an old maid's, your soul"
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,as dry as the pages of the books...
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,...to which you so desperately cleave.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Have l said something?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"She's gone mental, Hermione has."
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Not that she wasn't always mental...
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,...but now it's in the open
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,for everyone to see.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Hang on.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,-l'm not going back.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Harry Potter....
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,-Professor Trelawney--
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Sorry?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"Tonight, he who betrayed his friends,"
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,whose heart rots with murder...
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,...shall break free.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Innocent blood shall be spilt...
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,...and servant and master
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,shall be reunited once more.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"Oh, l'm so sorry, dear boy."
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Did you say something?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,No.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Nothing.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,to kill Buckbeak. It's just too horrible.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,...l can keep the hippogriff's head.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,I'll donate it to the Gryffindors' room.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,This is going to be rich.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"You! You foul, loathsome,"
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,evil little cockroach!
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"Hermione, no!"
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,He's not worth it.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,-Oh!
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,-Let's go. Quick.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Look at him. Loves the smell of the trees
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,when the wind blows through them.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Why don't we just set him free?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"They'd know it was me,"
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,and then Dumbledore...
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,...would get into trouble.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"He's coming down, Dumbledore."
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Says he wants to be with me
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,when they....
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,When it happens.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"Great man, Dumbledore."
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,A great man.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,-We'll stay with you too.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,-You'll do no such thing!
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Think l want you seeing
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,something like that? No.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,You just drink your tea and be off.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"Oh. Before you do, Ron...."
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,Scabbers! You're alive!
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,#NAME?
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,"Right. Next time I see Crookshanks,"
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,I'll let him know.
Prisonor_of_azk,Movie_Trelawney,Ravenclaw,I meant me!
Prisonor_of_azk,Movie_Trelawney,Ravenclaw, Broaden your minds.
Prisonor_of_azk,Movie_Vendor,No Entry, Right! You gonna move
Prisonor_of_azk,Movie_Vernon,No Entry,Take Marge's suitcase upstairs.
Prisonor_of_azk,Movie_Vernon,No Entry,Okay.
Prisonor_of_azk,Movie_Vernon,No Entry,"Good boy, Rippy-pooh."
Prisonor_of_azk,Movie_Vernon,No Entry,"Excellent nosh, Petunia."
Prisonor_of_azk,Movie_Vernon,No Entry,A bit more.
Prisonor_of_azk,Movie_Vernon,No Entry,"Usually just a fry-up for me,"
Prisonor_of_azk,Movie_Vernon,No Entry,what with 1 2 dogs.
Prisonor_of_azk,Movie_Vernon,No Entry,Just a bit more. That's a boy.
Prisonor_of_azk,Movie_Vernon,No Entry,Ah! You wanna try
Prisonor_of_azk,Movie_Vernon,No Entry,a little drop of brandy?
Prisonor_of_azk,Movie_Vernon,No Entry,A little drop of brandy-brandy
Prisonor_of_azk,Movie_Vernon,No Entry,windy-wandy for Rippy-pippy-pooh?
Prisonor_of_azk,Movie_Vernon,No Entry,What are you smirking at?
Prisonor_of_azk,Movie_Vernon,No Entry,"Where did you send the boy,"
Prisonor_of_azk,Movie_Vernon,No Entry,Vernon?
Prisonor_of_azk,Movie_Vernon,No Entry,St. Brutus'. It's a fine institution
Prisonor_of_azk,Movie_Vernon,No Entry,for hopeless cases.
Prisonor_of_azk,Movie_Vernon,No Entry,Do they use a cane
Prisonor_of_azk,Movie_Vernon,No Entry,"at St. Brutus', boy?"
Prisonor_of_azk,Movie_Vernon,No Entry,"Oh, yeah."
Prisonor_of_azk,Movie_Vernon,No Entry,Yeah. l've been beaten loads of times.
Prisonor_of_azk,Movie_Vernon,No Entry,namby-pamby...
Prisonor_of_azk,Movie_Vernon,No Entry,...wishy-washy nonsense about
Prisonor_of_azk,Movie_Vernon,No Entry,not beating people who deserve it.
Prisonor_of_azk,Movie_Vernon,No Entry,You mustn't blame yourself
Prisonor_of_azk,Movie_Vernon,No Entry,about how this one turned out.
Prisonor_of_azk,Movie_Vernon,No Entry,It's all to do with blood.
Prisonor_of_azk,Movie_Vernon,No Entry,Bad blood will out.
Prisonor_of_azk,Movie_Vernon,No Entry,"What is it the boy's father did,"
Prisonor_of_azk,Movie_Vernon,No Entry,Petunia?
Prisonor_of_azk,Movie_Vernon,No Entry,He was unemployed.
Prisonor_of_azk,Movie_Vernon,No Entry,#NAME?
Prisonor_of_azk,Movie_Vernon,No Entry,-That's a lie.
Prisonor_of_azk,Movie_Vernon,No Entry,#NAME?
Prisonor_of_azk,Movie_Vernon,No Entry,-My dad wasn't a drunk.
Prisonor_of_azk,Movie_Vernon,No Entry,"Don't worry. Don't fuss, Petunia."
Prisonor_of_azk,Movie_Vernon,No Entry,I have a very firm grip.
Prisonor_of_azk,Movie_Vernon,No Entry,I think it's time you went to bed.
Prisonor_of_azk,Movie_Vernon,No Entry,"Quiet, Vernon. You, clean it up."
Prisonor_of_azk,Movie_Vernon,No Entry,"Actually, it's nothing to do"
Prisonor_of_azk,Movie_Vernon,No Entry,with the father.
Prisonor_of_azk,Movie_Vernon,No Entry,It's all to do with the mother.
Prisonor_of_azk,Movie_Vernon,No Entry,You see it all the time with dogs.
Prisonor_of_azk,Movie_Vernon,No Entry,"If something's wrong with the bitch,"
Prisonor_of_azk,Movie_Vernon,No Entry,then something's wrong with the pup.
Prisonor_of_azk,Movie_Vernon,No Entry,Shut up! Shut up!
Prisonor_of_azk,Movie_Vernon,No Entry,Right. Let me tell you....
Prisonor_of_azk,Movie_Vernon,No Entry,Oh....
Prisonor_of_azk,Movie_Vernon,No Entry,Please!
Prisonor_of_azk,Movie_Vernon,No Entry,Marge!
Prisonor_of_azk,Movie_Vernon,No Entry,Come back!
Prisonor_of_azk,Movie_Vernon,No Entry,You bring her back!
Prisonor_of_azk,Movie_Vernon,No Entry,You bring her back now.
Prisonor_of_azk,Movie_Vernon,No Entry,-You put her right!
Prisonor_of_azk,Movie_Vernon,No Entry,#NAME?
Prisonor_of_azk,Movie_Vernon,No Entry,#NAME?
Prisonor_of_azk,Movie_Vernon,No Entry,-You can't do magic outside school.
Prisonor_of_azk,Movie_Vernon,No Entry,#NAME?
Prisonor_of_azk,Movie_Vernon,No Entry,-They won't let you back now.
Prisonor_of_azk,Movie_Vernon,No Entry,You've nowhere to go.
Prisonor_of_azk,Movie_Vernon,No Entry,I don't care.
Prisonor_of_azk,Movie_Vernon,No Entry,Anywhere is better than here.
Prisonor_of_azk,Movie_Vernon,No Entry,What you doing down there?
Prisonor_of_azk,Movie_Vernon,No Entry,#NAME?
Prisonor_of_azk,Movie_Vernon,No Entry,#NAME?
Prisonor_of_azk,Movie_Vernon,No Entry,-l didn't do it on purpose.
Prisonor_of_azk,Movie_Vernon,No Entry,#NAME?
Prisonor_of_azk,Movie_Vernon,No Entry,Let's not wait for the grass to grow.
Prisonor_of_azk,Movie_Vernon,No Entry,#NAME?
Prisonor_of_azk,Movie_Vernon,No Entry,#NAME?
Prisonor_of_azk,Movie_Vernon,No Entry,"Well, come on, then. ln."
Prisonor_of_azk,Movie_Vernon,No Entry,"No, no, no. I'll get this."
Prisonor_of_azk,Movie_Vernon,No Entry,You get in.
Prisonor_of_azk,Movie_Vernon,No Entry,Come on.
Prisonor_of_azk,Movie_Vernon,No Entry," Can l tempt you, Marge?"
Prisonor_of_azk,Movie_Vernon,No Entry, Get off.
Prisonor_of_azk,Movie_Vernon,No Entry, Sorry.
Prisonor_of_azk,Movie_Wltch Maid,No Entry,Housekeeping.
Prisonor_of_azk,Movie_Wltch Maid,No Entry,I'll come back later.
Prisonor_of_azk,Movie_Wlzard Teacher,No Entry, The floor's clear.
Prisonor_of_azk,Movie_Woman,No Entry,Harry. Harry.
Prisonor_of_azk,Movie_Woman,No Entry,"Harry, open the door."
Prisonor_of_azk,Movie_Woman,No Entry,Uh....
Prisonor_of_azk,Movie_Woman,No Entry,Marge. How lovely to see--
Prisonor_of_azk,Movie_Woman,No Entry,"Uncle Vernon,"
Prisonor_of_azk,Movie_Woman,No Entry,I need you to sign this form.
Prisonor_of_azk,Movie_Woman,No Entry,What is it?
Prisonor_of_azk,Movie_Woman,No Entry,Nothing. School stuff.
Prisonor_of_azk,Movie_Woman,No Entry,"Later perhaps, if you behave."
Prisonor_of_azk,Movie_Woman,No Entry,I will if she does.
Prisonor_of_azk,Movie_Woman,No Entry,"-Oh, you're still here, are you?"
Prisonor_of_azk,Movie_Woman,No Entry,#NAME?
Prisonor_of_azk,Movie_Woman,No Entry,Don't say yes
Prisonor_of_azk,Movie_Woman,No Entry,in that ungrateful way.
Prisonor_of_azk,Movie_Woman,No Entry,Damn good of my brother
Prisonor_of_azk,Movie_Woman,No Entry,to keep you.
Prisonor_of_azk,Movie_Woman,No Entry,He'd have been straight to an orphanage
Prisonor_of_azk,Movie_Woman,No Entry,if he'd been dumped on my doorstep.
Prisonor_of_azk,Movie_Woman,No Entry,Is that my Dudders?
Prisonor_of_azk,Movie_Woman,No Entry,Is that my little neffy-pooh?
Prisonor_of_azk,Movie_Woman,No Entry,"Give us a kiss. Come on. Up, up."
Prisonor_of_azk,Movie_Woman,No Entry,"Welcome, my children."
Prisonor_of_azk,Movie_Woman,No Entry,"In this room, you shall explore"
Prisonor_of_azk,Movie_Woman,No Entry,the noble art of Divination.
Prisonor_of_azk,Movie_Woman,No Entry,"In this room, you shall discover"
Prisonor_of_azk,Movie_Woman,No Entry,if you possess the Sight.
Prisonor_of_azk,Movie_Woman,No Entry,Hello. I am Professor Trelawney.
Prisonor_of_azk,Movie_Woman,No Entry,Together we shall cast ourselves
Prisonor_of_azk,Movie_Woman,No Entry,into the future.
Prisonor_of_azk,Movie_Woman,No Entry,"This term, we'll focus on Tasseomancy,"
Prisonor_of_azk,Movie_Woman,No Entry,the art of reading tea leaves.
Prisonor_of_azk,Movie_Woman,No Entry,"So please, take the cup"
Prisonor_of_azk,Movie_Woman,No Entry,of the person sitting opposite you.
Prisonor_of_azk,Movie_Woman,No Entry,What do you see?
Prisonor_of_azk,Movie_Woman,No Entry,The truth lies buried like a sentence
Prisonor_of_azk,Movie_Woman,No Entry,"deep within a book, waiting to be read."
Prisonor_of_azk,Movie_Woman,No Entry,"But first, you must broaden"
Prisonor_of_azk,Movie_Woman,No Entry,your minds.
Prisonor_of_azk,Movie_Woman,No Entry,#NAME?
Prisonor_of_azk,Movie_Woman,No Entry,#NAME?
Prisonor_of_azk,Movie_Woman,No Entry,#NAME?
Prisonor_of_azk,Movie_Woman,No Entry,#NAME?
Prisonor_of_azk,Movie_Woman,No Entry,-l've been here all this time.
Prisonor_of_azk,Movie_Woman,No Entry,#NAME?
Prisonor_of_azk,Movie_Woman,No Entry,Is your grandmother quite well?
Prisonor_of_azk,Movie_Woman,No Entry,I think so.
Prisonor_of_azk,Movie_Woman,No Entry,I wouldn't be so sure of that.
Prisonor_of_azk,Movie_Woman,No Entry,Give me the cup.
Prisonor_of_azk,Movie_Woman,No Entry,Pity.
